Index,NodeType,Direction,Latitude,Longitude,InterestCount%,AM%,PM%
110,Origin,True,39.03815,-77.2735489796532,0.000012,0.000019,0.000007
110,Destination,True,38.918321171171165,-76.87948113882777,0.000012,0.000019,0.000007
111,Origin,False,38.80233234234233,-77.13536506568826,0.000151,0.000161,0.000143
111,Destination,False,38.8415898034398,-76.90928817188002,0.000151,0.000161,0.000143
112,Origin,False,38.86032675675675,-76.96447859691885,0.000078,0.000084,0.000074
112,Destination,False,38.546749508599504,-76.90374369857828,0.000078,0.000084,0.000074
113,Origin,False,39.03431,-76.88049594792085,0.000043,0.000079,0.000018
113,Destination,False,38.497609459459454,-76.9759462266539,0.000043,0.000079,0.000018
114,Origin,False,38.86032675675675,-76.87897146255847,0.000010,0.000018,0.000005
114,Destination,False,38.7433097051597,-77.05279151244092,0.000010,0.000018,0.000005
115,Origin,True,38.7433097051597,-77.19813363433069,0.000359,0.000382,0.000342
115,Destination,True,39.03431,-77.13587398698022,0.000359,0.000382,0.000342
116,Origin,False,39.03431,-76.96562196094064,0.000019,0.000026,0.000013
116,Destination,False,39.03815,-76.84081575523705,0.000019,0.000026,0.000013
117,Origin,True,38.546749508599504,-77.63416,0.000000,0.000000,0.000000
117,Destination,True,38.80233234234233,-76.96409519706478,0.000000,0.000000,0.000000
118,Origin,False,38.80233234234233,-77.13536506568826,0.000054,0.000062,0.000048
118,Destination,False,38.98900995085995,-77.12866827373217,0.000054,0.000062,0.000048
119,Origin,False,38.97631558558558,-76.96524197377131,0.000012,0.000015,0.000010
119,Destination,False,38.546749508599504,-77.48807673971565,0.000012,0.000015,0.000010
120,Origin,True,38.7433097051597,-77.1254625733858,0.000109,0.000108,0.000110
120,Destination,True,38.97631558558558,-77.05049464918088,0.000109,0.000108,0.000110
121,Origin,True,38.8415898034398,-77.63416,0.000007,0.000012,0.000004
121,Destination,True,38.918321171171165,-77.13562028470695,0.000007,0.000012,0.000004
122,Origin,False,38.86032675675675,-77.221,0.000087,0.000084,0.000089
122,Destination,False,38.89072985257985,-76.91020407747992,0.000087,0.000084,0.000089
123,Origin,False,38.80233234234233,-76.87846026275304,0.000019,0.000022,0.000016
123,Destination,False,38.9398699017199,-77.56185576714311,0.000019,0.000022,0.000016
124,Origin,True,38.79244975429975,-77.48900198916938,0.000007,0.000009,0.000006
124,Destination,True,38.86032675675675,-76.87897146255847,0.000007,0.000009,0.000006
125,Origin,False,38.86032675675675,-76.79346432819808,0.000008,0.000013,0.000004
125,Destination,False,38.595889557739554,-77.12351956208376,0.000008,0.000013,0.000004
126,Origin,False,39.03431,-77.13587398698022,0.000026,0.000030,0.000023
126,Destination,False,38.98900995085995,-77.63416,0.000026,0.000030,0.000023
127,Origin,False,38.744337927927916,-77.221,0.000096,0.000108,0.000087
127,Destination,False,38.69416965601965,-77.63416,0.000096,0.000108,0.000087
128,Origin,False,38.97631558558558,-77.05049464918088,0.000342,0.000326,0.000354
128,Destination,False,38.8415898034398,-76.90928817188002,0.000342,0.000326,0.000354
129,Origin,False,38.918321171171165,-77.05024056941389,0.001364,0.001137,0.001526
129,Destination,False,38.89072985257985,-77.34457763099196,0.001364,0.001137,0.001526
130,Origin,False,38.80233234234233,-76.7928253284413,0.000003,0.000006,0.000001
130,Destination,False,38.6450296068796,-77.34273650265179,0.000003,0.000006,0.000001
131,Origin,True,39.03815,-77.12930457151448,0.000006,0.000007,0.000005
131,Destination,True,38.86032675675675,-76.96447859691885,0.000006,0.000007,0.000005
