origin,destination,weekday,time,path,zscore,pvalue
"Fairfax County, NOVA","Annandale, DC",1,16:30,US-29-NB,1.0159804440637878,0.3096386991599793
"Fairfax County, NOVA","Annandale, DC",4,17:00,I-66-EB,1.0159804440637878,0.3096386991599793
"Fairfax County, NOVA","Annandale, DC",3,18:00,I-66-EB,1.0159804440637878,0.3096386991599793
"Fairfax County, NOVA","Annandale, DC",3,18:00,US-50-WB,0.984283656575345,0.32497606300919535
"Alexandria and Arlington, NOVA","Capital Hill, DC",2,07:00,US-50-WB,4.7209469787394855,2.347491319110162e-06
"Alexandria and Arlington, NOVA","Capital Hill, DC",1,07:30,US-50-WB,6.441854542948976,1.1802225863277727e-10
"Alexandria and Arlington, NOVA","Capital Hill, DC",3,07:30,US-29-SB,2.465144590472011,0.013695797169430257
"Alexandria and Arlington, NOVA","Capital Hill, DC",3,07:30,US-29-SB-TZ4-3_I-66-WB-TZ2-1,1.423210107518456,0.15467525641453372
"Alexandria and Arlington, NOVA","Capital Hill, DC",3,07:30,I-66-WB,2.981276779219468,0.002870492281153547
"Alexandria and Arlington, NOVA","Capital Hill, DC",4,07:30,I-66-WB,2.465144590472011,0.013695797169430257
"Alexandria and Arlington, NOVA","Capital Hill, DC",2,08:00,US-50-EB-TZ1-2_I-66-EB-TZ3-4,1.0063541318044256,0.31424524961026457
"Alexandria and Arlington, NOVA","Capital Hill, DC",2,09:00,I-66-EB,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",1,14:30,US-50-WB,1.405315144091755,0.15992758702985488
"Alexandria and Arlington, NOVA","Capital Hill, DC",2,14:30,US-50-WB,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",3,14:30,US-50-WB,1.405315144091755,0.15992758702985488
"Alexandria and Arlington, NOVA","Capital Hill, DC",3,14:30,US-29-SB,3.8489812946696094,0.0001186100632704079
"Alexandria and Arlington, NOVA","Capital Hill, DC",4,14:30,US-50-WB,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",5,14:30,US-50-WB,1.405315144091755,0.15992758702985488
"Alexandria and Arlington, NOVA","Capital Hill, DC",2,15:00,US-50-WB,1.7211651482372978,0.08522086010503549
"Alexandria and Arlington, NOVA","Capital Hill, DC",3,15:00,I-66-WB,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",3,15:00,US-29-SB-TZ4-3_I-66-WB-TZ2-1,1.405315144091755,0.15992758702985488
"Alexandria and Arlington, NOVA","Capital Hill, DC",4,15:00,US-50-WB,1.7211651482372978,0.08522086010503549
"Alexandria and Arlington, NOVA","Capital Hill, DC",4,15:00,I-66-WB,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",5,15:00,US-50-WB,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",1,15:30,US-50-WB,1.0063541318044256,0.31424524961026457
"Alexandria and Arlington, NOVA","Capital Hill, DC",2,15:30,US-50-WB,1.0063541318044256,0.31424524961026457
"Alexandria and Arlington, NOVA","Capital Hill, DC",2,15:30,US-29-SB,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",2,15:30,US-50-EB,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",3,15:30,US-50-WB,0.5664160742310745,0.5711109701599291
"Alexandria and Arlington, NOVA","Capital Hill, DC",3,15:30,I-66-WB,1.0063541318044256,0.31424524961026457
"Alexandria and Arlington, NOVA","Capital Hill, DC",3,15:30,US-29-SB,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",4,15:30,US-50-WB,0.008947481713350521,0.9928610377374729
"Alexandria and Arlington, NOVA","Capital Hill, DC",4,15:30,US-29-SB,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",5,15:30,I-66-WB,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",1,16:00,US-50-WB,1.743082073781372,0.08131927942930806
"Alexandria and Arlington, NOVA","Capital Hill, DC",2,16:00,US-29-SB,0.008947481713350521,0.9928610377374729
"Alexandria and Arlington, NOVA","Capital Hill, DC",2,16:00,US-50-WB,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",3,16:00,US-50-WB,0.5664160742310745,0.5711109701599291
"Alexandria and Arlington, NOVA","Capital Hill, DC",4,16:00,US-50-WB,1.405315144091755,0.15992758702985488
"Alexandria and Arlington, NOVA","Capital Hill, DC",5,16:00,I-66-WB,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",5,16:00,US-50-WB,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",1,16:30,US-29-SB,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",3,16:30,I-66-WB,1.423210107518456,0.15467525641453372
"Alexandria and Arlington, NOVA","Capital Hill, DC",3,16:30,US-50-WB,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",4,16:30,US-50-WB,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",4,16:30,US-29-SB,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",5,16:30,US-50-WB,0.008947481713350521,0.9928610377374729
"Alexandria and Arlington, NOVA","Capital Hill, DC",5,16:30,US-29-SB-TZ4_I-66-WB-TZ3-2-1,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",5,16:30,US-29-SB,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",2,17:00,US-50-WB,0.5664160742310745,0.5711109701599291
"Alexandria and Arlington, NOVA","Capital Hill, DC",2,17:00,I-66-WB,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",3,17:00,US-29-SB,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",4,17:00,I-66-WB,1.0063541318044256,0.31424524961026457
"Alexandria and Arlington, NOVA","Capital Hill, DC",4,17:00,US-50-WB,0.015497947932980828,0.9876349216093863
"Alexandria and Arlington, NOVA","Capital Hill, DC",5,17:00,US-50-WB,0.5883329997751487,0.5563087997241045
"Alexandria and Arlington, NOVA","Capital Hill, DC",5,17:00,US-29-SB,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",3,17:30,US-29-SB,1.0063541318044256,0.31424524961026457
"Alexandria and Arlington, NOVA","Capital Hill, DC",3,17:30,US-50-WB,1.0063541318044256,0.31424524961026457
"Alexandria and Arlington, NOVA","Capital Hill, DC",4,17:30,US-50-WB,0.012653835739299958,0.9899039692580609
"Alexandria and Arlington, NOVA","Capital Hill, DC",4,17:30,I-66-WB,1.405315144091755,0.15992758702985488
"Alexandria and Arlington, NOVA","Capital Hill, DC",5,17:30,US-29-SB,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",5,17:30,US-50-WB,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",1,18:00,US-29-SB,1.0063541318044256,0.31424524961026457
"Alexandria and Arlington, NOVA","Capital Hill, DC",2,18:00,I-66-WB,0.008947481713350521,0.9928610377374729
"Alexandria and Arlington, NOVA","Capital Hill, DC",2,18:00,US-29-SB,1.0063541318044256,0.31424524961026457
"Alexandria and Arlington, NOVA","Capital Hill, DC",3,18:00,US-50-WB,1.0063541318044256,0.31424524961026457
"Alexandria and Arlington, NOVA","Capital Hill, DC",3,18:00,US-29-SB-TZ4-3_I-66-WB-TZ2-1,1.0063541318044256,0.31424524961026457
"Alexandria and Arlington, NOVA","Capital Hill, DC",4,18:00,US-29-SB,1.405315144091755,0.15992758702985488
"Alexandria and Arlington, NOVA","Capital Hill, DC",4,18:00,US-50-WB,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",5,18:00,US-29-SB,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",1,18:30,US-29-SB-TZ4-3_I-66-WB-TZ2-1,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",2,18:30,US-50-WB,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",3,18:30,US-50-WB,0.008947481713350521,0.9928610377374729
"Alexandria and Arlington, NOVA","Capital Hill, DC",3,18:30,US-29-SB,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",4,18:30,US-50-WB,0.008947481713350521,0.9928610377374729
"Alexandria and Arlington, NOVA","Capital Hill, DC",4,18:30,US-29-SB,1.0063541318044256,0.31424524961026457
"Alexandria and Arlington, NOVA","Capital Hill, DC",5,18:30,US-50-WB,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Arlington, DC",2,06:30,US-50-WB,3.758647665383621,0.00017083420483587908
"Alexandria and Arlington, NOVA","Arlington, DC",4,08:30,US-29-SB,2.245819794461262,0.024715552890659742
"Alexandria and Arlington, NOVA","Arlington, DC",4,14:30,US-50-WB,1.0042813103700885,0.31524303953615807
"Alexandria and Arlington, NOVA","Arlington, DC",5,14:30,US-29-NB,1.0042813103700885,0.31524303953615807
"Alexandria and Arlington, NOVA","Arlington, DC",1,15:00,I-66-WB,2.6573954468461727,0.00787470122245404
"Alexandria and Arlington, NOVA","Arlington, DC",5,15:00,I-66-WB,1.0042813103700885,0.31524303953615807
"Alexandria and Arlington, NOVA","Arlington, DC",2,15:30,I-66-WB,1.0042813103700885,0.31524303953615807
"Alexandria and Arlington, NOVA","Arlington, DC",4,15:30,US-29-SB,1.0042813103700885,0.31524303953615807
"Alexandria and Arlington, NOVA","Arlington, DC",5,15:30,US-29-SB,1.0042813103700885,0.31524303953615807
"Alexandria and Arlington, NOVA","Arlington, DC",1,16:00,US-29-SB,1.0042813103700885,0.31524303953615807
"Alexandria and Arlington, NOVA","Arlington, DC",1,16:00,US-50-WB,1.0042813103700885,0.31524303953615807
"Alexandria and Arlington, NOVA","Arlington, DC",3,16:00,US-29-SB,1.0042813103700885,0.31524303953615807
"Alexandria and Arlington, NOVA","Arlington, DC",5,16:00,I-66-WB,1.0042813103700885,0.31524303953615807
"Alexandria and Arlington, NOVA","Arlington, DC",1,16:30,US-50-WB,1.0042813103700885,0.31524303953615807
"Alexandria and Arlington, NOVA","Arlington, DC",2,16:30,US-50-WB,1.0042813103700885,0.31524303953615807
"Alexandria and Arlington, NOVA","Arlington, DC",3,16:30,US-50-WB,1.0042813103700885,0.31524303953615807
"Alexandria and Arlington, NOVA","Arlington, DC",4,16:30,US-50-WB,1.0042813103700885,0.31524303953615807
"Alexandria and Arlington, NOVA","Arlington, DC",1,17:00,US-50-WB,0.8061840854846937,0.4201367135877141
"Alexandria and Arlington, NOVA","Arlington, DC",1,17:00,US-29-SB-TZ4-3_I-66-WB-TZ2-1,0.9957765141524706,0.31935874394442054
"Alexandria and Arlington, NOVA","Arlington, DC",1,17:00,I-66-WB,1.0042813103700885,0.31524303953615807
"Alexandria and Arlington, NOVA","Arlington, DC",2,17:00,US-50-WB,0.006013918583260463,0.99520161613654
"Alexandria and Arlington, NOVA","Arlington, DC",4,17:00,US-29-SB,1.7248040648298317,0.08456278897010083
"Alexandria and Arlington, NOVA","Arlington, DC",4,17:00,US-50-WB,1.0042813103700885,0.31524303953615807
"Alexandria and Arlington, NOVA","Arlington, DC",5,17:00,I-66-WB,1.0042813103700885,0.31524303953615807
"Alexandria and Arlington, NOVA","Arlington, DC",3,17:30,US-50-WB,1.0042813103700885,0.31524303953615807
"Alexandria and Arlington, NOVA","Arlington, DC",4,17:30,US-29-SB,0.9957765141524706,0.31935874394442054
"Alexandria and Arlington, NOVA","Arlington, DC",5,17:30,I-66-WB,1.0042813103700885,0.31524303953615807
"Alexandria and Arlington, NOVA","Arlington, DC",5,17:30,US-50-WB,1.0042813103700885,0.31524303953615807
"Alexandria and Arlington, NOVA","Arlington, DC",3,18:00,I-66-WB,0.9957765141524706,0.31935874394442054
"Alexandria and Arlington, NOVA","Arlington, DC",4,18:00,US-29-SB,0.9957765141524706,0.31935874394442054
"Alexandria and Arlington, NOVA","Arlington, DC",3,18:30,US-50-WB,1.0042813103700885,0.31524303953615807
"Alexandria and Arlington, NOVA","Arlington, DC",4,18:30,US-50-WB,0.9957765141524706,0.31935874394442054
"Alexandria and Arlington, NOVA","Alexandria, DC",2,06:00,US-29-NB-TZ1-2_I-66-EB-TZ3-4,1.0017104275846664,0.31648346895925394
"Alexandria and Arlington, NOVA","Alexandria, DC",2,14:00,I-66-WB,3.0054548500532143,0.0026518396279295864
"Alexandria and Arlington, NOVA","Alexandria, DC",1,14:30,US-50-WB,3.8803389085986164,0.00010431101414010158
"Alexandria and Arlington, NOVA","Alexandria, DC",2,14:30,US-50-WB,1.0017104275846664,0.31648346895925394
