origin,destination,path,zscore,pvalue
"Alexandria and Arlington, NOVA","Fort Hunt and Belvoir, DC",I-66-WB,0.017712892873886558,0.9858678952358768
"Alexandria and Arlington, NOVA","Fort Hunt and Belvoir, DC",US-29-SB,0.039613826331640734,0.9684010042733064
"Alexandria and Arlington, NOVA","Fort Hunt and Belvoir, DC",US-29-SB-TZ4-3_I-66-WB-TZ2-1,1.4320962158767538,0.1521162873025088
"Alexandria and Arlington, NOVA","Fort Hunt and Belvoir, DC",US-50-EB,1.0126238784140165,0.3112398498418536
"Alexandria and Arlington, NOVA","Springfield, DC",I-66-WB,0.30406460043876005,0.7610786754887142
"Alexandria and Arlington, NOVA","Springfield, DC",US-29-SB,0.31271286874412324,0.7544988177387453
"Alexandria and Arlington, NOVA","Springfield, DC",US-50-WB,1.563975309643167,0.11782336688132422
"Alexandria and Arlington, NOVA","Springfield, DC",US-29-SB-TZ4-3_I-66-WB-TZ2-1,0.5604724859280018,0.5751572016706168
"Alexandria and Arlington, NOVA","Annandale, DC",US-29-SB,0.01956430422478442,0.9843909394817492
"Alexandria and Arlington, NOVA","Annandale, DC",US-50-WB,0.7971923645811875,0.4253393197910269
"Alexandria and Arlington, NOVA","Annandale, DC",US-29-SB-TZ4-3_I-66-WB-TZ2-1,0.013833071569692214,0.988963157757595
"Alexandria and Arlington, NOVA","Annandale, DC",I-66-WB,1.40054837660682,0.16134916741634475
"Capital Hill, DC","Loudoun County, NOVA",US-50-WB,0.715697942934389,0.47417788127282456
"Capital Hill, DC","Loudoun County, NOVA",US-29-SB-TZ4-3_I-66-WB-TZ2-1,0.5400349059035753,0.5891729602904534
"Capital Hill, DC","Loudoun County, NOVA",I-66-WB,2.332609894827193,0.01966862914222256
"Capital Hill, DC","Loudoun County, NOVA",US-29-NB,1.010849948030496,0.3120882528591187
"Capital Hill, DC","Loudoun County, NOVA",US-29-SB,1.1001934337510266,0.2712478509315299
"Capital Hill, DC","Loudoun County, NOVA",I-66-EB,0.015256973923996057,0.9878271683189668
"Capital Hill, DC","Loudoun County, NOVA",I-66-WB-TZ4_US-50-WB-TZ3-2-1,1.0324552725368705,0.30185889037572
"Capital Hill, DC","Loudoun County, NOVA",US-29-SB-TZ4_I-66-WB-TZ3-2-1,1.010849948030496,0.3120882528591187
"Capital Hill, DC","Loudoun County, NOVA",I-66-WB-TZ4-3_US-29-SB-TZ2-1,1.9785674899665604,0.047864722952116745
"Capital Hill, DC","Loudoun County, NOVA",I-66-WB-TZ4_US-29-SB-TZ3-2-1,1.3990487393483468,0.16179836788490443
"Capital Hill, DC","Loudoun County, NOVA",US-50-WB_TZ4_I-66-WB-TZ3-2-1,0.9892734037679696,0.3225293929709676
"Capital Hill, DC","Faquire, NOVA",I-66-WB,2.783341981569174,0.005380206325726222
"Capital Hill, DC","Faquire, NOVA",US-50-WB,1.4621426278985696,0.14370212945463523
"Capital Hill, DC","Faquire, NOVA",US-29-SB,1.991112292577442,0.04646854332231287
"Capital Hill, DC","Faquire, NOVA",I-66-WB-TZ4-3_US-29-SB-TZ2-1,0.025202513990551293,0.9798934317198587
"Capital Hill, DC","Faquire, NOVA",US-29-SB-TZ4-3-2_I-66-WB-TZ1,1.0103451207255434,0.3123299707629903
"Capital Hill, DC","Faquire, NOVA",US-29-SB-TZ4-3_I-66-WB-TZ2-1,1.979556151997489,0.04775342415333039
"Capital Hill, DC","Faquire, NOVA",US-29-SB-TZ4_I-66-WB-TZ3-2-1,0.9897677132952939,0.3222876693349215
"Capital Hill, DC","Faquire, NOVA",I-66-WB-TZ4-3-2_US-50-WB-TZ1,0.9897677132952939,0.3222876693349215
"Capital Hill, DC","Prince William, NOVA",I-66-EB,0.012024031888914965,0.9904064417663168
"Capital Hill, DC","Prince William, NOVA",I-66-WB,3.385763660260808,0.0007098048604403662
"Capital Hill, DC","Prince William, NOVA",US-50-WB,0.7089602272648974,0.4783491585855233
"Capital Hill, DC","Prince William, NOVA",US-29-SB,2.824330468341582,0.004737950577274663
"Capital Hill, DC","Prince William, NOVA",I-66-WB-TZ4-3_US-29-SB-TZ2-1,0.6830922080264206,0.4945485788037718
"Capital Hill, DC","Prince William, NOVA",I-66-WB-TZ4-3_US-50-WB-TZ2-1,0.012024031888914965,0.9904064417663168
"Capital Hill, DC","Prince William, NOVA",US-29-SB-TZ4_I-66-WB-TZ3-2-1,1.0170464978693556,0.3091313101901485
"Capital Hill, DC","Prince William, NOVA",I-66-WB-TZ4_US-50-WB-TZ3-2-1,1.0085398448361464,0.3131953694350509
"Capital Hill, DC","Prince William, NOVA",US-29-SB-TZ4-3_I-66-WB-TZ2-1,0.5479279406934185,0.5837413827023763
"Capital Hill, DC","Prince William, NOVA",I-66-WB-TZ4_US-29-SB-TZ3-2-1,1.0085398448361464,0.3131953694350509
"Capital Hill, DC","Prince William, NOVA",US-50-EB-TZ1_I-66-EB-TZ2-3-4,0.9915353203350222,0.32142425439467104
"Capital Hill, DC","Prince William, NOVA",I-66-WB-TZ4-3-2_US-50-WB-TZ1,0.9915353203350222,0.32142425439467104
"Capital Hill, DC","Prince William, NOVA",US-50-EB,1.717394495194314,0.08590711679391205
"Capital Hill, DC","Prince William, NOVA",US-50-WB_TZ4_I-66-WB-TZ3-2-1,0.9915353203350222,0.32142425439467104
"Capital Hill, DC","Fairfax County, NOVA",I-66-EB,1.4235186380837395,0.15458586304634658
"Capital Hill, DC","Fairfax County, NOVA",US-29-NB-TZ1-2_I-66-EB-TZ3-4,1.006578937750311,0.3141371601984373
"Capital Hill, DC","Fairfax County, NOVA",US-50-WB_TZ4_I-66-WB-TZ3-2-1,1.6490961457341435,0.09912793913750217
"Capital Hill, DC","Fairfax County, NOVA",US-50-WB,0.9239266109234218,0.3555245270360805
"Capital Hill, DC","Fairfax County, NOVA",I-66-WB,5.580565571869072,2.397377496521358e-08
"Capital Hill, DC","Fairfax County, NOVA",US-29-SB-TZ4-3_I-66-WB-TZ2-1,1.8578656295249891,0.06318809834443861
"Capital Hill, DC","Fairfax County, NOVA",US-29-NB-TZ1_I-66-EB-TZ2-3-4,0.009272585589045867,0.9926016531392796
"Capital Hill, DC","Fairfax County, NOVA",US-29-SB,3.9624737910235135,7.417715223234644e-05
"Capital Hill, DC","Fairfax County, NOVA",I-66-WB-TZ4_US-50-WB-TZ3-2-1,0.4618861396307413,0.6441629740408232
"Capital Hill, DC","Fairfax County, NOVA",I-66-WB-TZ4-3_US-50-WB-TZ2-1,1.6490961457341435,0.09912793913750217
"Capital Hill, DC","Fairfax County, NOVA",I-66-WB-TZ4-3_US-29-SB-TZ2-1,0.2797739927946382,0.7796509059455534
"Capital Hill, DC","Fairfax County, NOVA",US-29-SB-TZ4_I-66-WB-TZ3-2-1,0.018545253465696403,0.9852038767180396
"Capital Hill, DC","Fairfax County, NOVA",I-66-EB-TZ1-2-3_US-29-NB-TZ4,1.006578937750311,0.3141371601984373
"Capital Hill, DC","Fairfax County, NOVA",I-66-WB-TZ4_US-29-SB-TZ3-2-1,1.006578937750311,0.3141371601984373
"Capital Hill, DC","Fairfax County, NOVA",I-66-WB-TZ4-3-2_US-50-WB-TZ1,0.9934655311496289,0.3204831400899164
"Capital Hill, DC","Fairfax County, NOVA",US-50-EB,0.9934655311496289,0.3204831400899164
"Capital Hill, DC","Fairfax County, NOVA",US-50-WB_TZ4-3_I-66-WB-TZ2-1,0.9934655311496289,0.3204831400899164
"Capital Hill, DC","Fairfax County, NOVA",US-29-SB-TZ4-3-2_I-66-WB-TZ1,1.9869354704282054,0.04692954827240392
"Capital Hill, DC","Alexandria and Arlington, NOVA",US-50-WB,0.01695864133794966,0.9864696104539257
"Capital Hill, DC","Alexandria and Arlington, NOVA",I-66-WB,0.6868921179832963,0.4921507142614969
"Capital Hill, DC","Alexandria and Arlington, NOVA",US-29-SB-TZ4_I-66-WB-TZ3-2-1,0.9966915896809947,0.318914233251514
"Capital Hill, DC","Alexandria and Arlington, NOVA",US-29-SB,1.898776037475674,0.057593929099501784
"Capital Hill, DC","Alexandria and Arlington, NOVA",US-50-WB_TZ4-3_I-66-WB-TZ2-1,1.003341484963861,0.31569612651193
"Capital Hill, DC","Alexandria and Arlington, NOVA",I-66-WB-TZ4-3_US-50-WB-TZ2-1,1.003341484963861,0.31569612651193
"Capital Hill, DC","Alexandria and Arlington, NOVA",US-29-SB-TZ4-3_I-66-WB-TZ2-1,1.737876697142216,0.08223254254966883
"Arlington, DC","Loudoun County, NOVA",I-66-WB-TZ4-3_US-50-WB-TZ2-1,0.00710149454544993,0.9943338747685391
"Arlington, DC","Loudoun County, NOVA",US-50-EB,0.5686669522685918,0.5695821792032674
"Arlington, DC","Loudoun County, NOVA",I-66-WB,0.3412110393172689,0.732944713270322
"Arlington, DC","Loudoun County, NOVA",US-50-WB,0.8262834822040649,0.40864330120597536
"Arlington, DC","Loudoun County, NOVA",US-29-SB,1.986998217343761,0.04692259439467361
"Arlington, DC","Loudoun County, NOVA",I-66-WB-TZ4-3-2_US-29-SB-TZ1,0.994995129950651,0.31973863295946114
"Arlington, DC","Loudoun County, NOVA",US-50-WB_TZ4_I-66-WB-TZ3-2-1,1.4071412599961768,0.1593855054867308
"Arlington, DC","Loudoun County, NOVA",US-50-WB_TZ4-3_I-66-WB-TZ2-1,2.4372793201459633,0.014798243636089392
"Arlington, DC","Loudoun County, NOVA",US-29-NB-TZ1-2_I-66-EB-TZ3-4,1.0050381195053926,0.3148784948408532
"Arlington, DC","Loudoun County, NOVA",US-29-SB-TZ4-3_I-66-WB-TZ2-1,1.0050381195053926,0.3148784948408532
"Arlington, DC","Faquire, NOVA",US-50-EB,0.5842894273037437,0.5590256041794315
"Arlington, DC","Faquire, NOVA",I-66-WB,1.9272327452869533,0.0539506308421287
"Arlington, DC","Faquire, NOVA",US-29-SB,0.22608644181955126,0.8211341894618356
"Arlington, DC","Faquire, NOVA",US-50-WB,1.509446024074487,0.13118483907564005
"Arlington, DC","Faquire, NOVA",US-29-SB-TZ4-3_I-66-WB-TZ2-1,1.7390235620496521,0.08203061849438176
"Arlington, DC","Faquire, NOVA",US-50-WB_TZ4-3_I-66-WB-TZ2-1,0.9960184522550001,0.3192411797326373
"Arlington, DC","Prince William, NOVA",US-50-WB,1.4154712110723007,0.15693038349172905
"Arlington, DC","Prince William, NOVA",US-50-WB_TZ4-3_I-66-WB-TZ2-1,2.2278528340197017,0.02589033029417842
"Arlington, DC","Prince William, NOVA",US-50-EB,0.8255556385499341,0.4090562086017673
"Arlington, DC","Prince William, NOVA",I-66-WB,2.99372318025409,0.0027559586475567333
"Arlington, DC","Prince William, NOVA",US-29-SB,0.3017133255927528,0.7628706090611304
"Arlington, DC","Prince William, NOVA",I-66-WB-TZ4_US-50-WB-TZ3-2-1,0.996317349954588,0.31909597644028587
"Arlington, DC","Prince William, NOVA",US-29-SB-TZ4_I-66-WB-TZ3-2-1,0.4389666779925243,0.660685681236374
"Arlington, DC","Prince William, NOVA",US-29-SB-TZ4-3_I-66-WB-TZ2-1,0.5709638359825907,0.5680241573022597
"Arlington, DC","Prince William, NOVA",I-66-EB-TZ1-2-3_US-29-NB-TZ4,1.0037006574373732,0.3155229200892391
"Arlington, DC","Prince William, NOVA",I-66-EB,1.0037006574373732,0.3155229200892391
"Arlington, DC","Prince William, NOVA",I-66-WB-TZ4-3_US-29-SB-TZ2-1,1.0037006574373732,0.3155229200892391
"Arlington, DC","Prince William, NOVA",US-50-WB_TZ4_I-66-WB-TZ3-2-1,1.0037006574373732,0.3155229200892391
"Arlington, DC","Fairfax County, NOVA",I-66-WB,2.8356066231186987,0.004573874472709738
"Arlington, DC","Fairfax County, NOVA",US-29-NB,0.5637923790637913,0.5728954389100736
"Arlington, DC","Fairfax County, NOVA",US-50-WB_TZ4_I-66-WB-TZ3-2-1,0.5637923790637913,0.5728954389100736
"Arlington, DC","Fairfax County, NOVA",US-50-WB,3.815222233573999,0.00013606042797387197
"Arlington, DC","Fairfax County, NOVA",US-50-EB,0.5637923790637913,0.5728954389100736
"Arlington, DC","Fairfax County, NOVA",I-66-WB-TZ4-3_US-29-SB-TZ2-1,1.4031747210713386,0.16056474376613217
"Arlington, DC","Fairfax County, NOVA",I-66-EB,0.9921928571787122,0.3211034561961823
"Arlington, DC","Fairfax County, NOVA",US-29-SB,2.033415088577633,0.042010604213420066
"Arlington, DC","Fairfax County, NOVA",US-29-SB-TZ4_I-66-WB-TZ3-2-1,0.8357317321063694,0.4033058395017388
"Arlington, DC","Fairfax County, NOVA",US-50-WB_TZ4-3_I-66-WB-TZ2-1,2.218624121281432,0.026512307115707845
"Arlington, DC","Fairfax County, NOVA",US-29-SB-TZ4-3_I-66-WB-TZ2-1,0.5909488889406825,0.5545546674489854
"Arlington, DC","Fairfax County, NOVA",I-66-EB-TZ1-2-3_US-29-NB-TZ4,0.9921928571787122,0.3211034561961823
"Arlington, DC","Fairfax County, NOVA",US-29-SB-TZ4-3-2_I-66-WB-TZ1,1.0078716279561832,0.3135160937863919
"Arlington, DC","Alexandria and Arlington, NOVA",I-66-WB,0.35300345466414257,0.7240858506106136
"Arlington, DC","Alexandria and Arlington, NOVA",US-29-NB,0.9935155349867016,0.32045878364064384
"Arlington, DC","Alexandria and Arlington, NOVA",US-50-WB,0.9264496104087253,0.35421237238909553
"Arlington, DC","Alexandria and Arlington, NOVA",US-29-SB,1.0131757596457243,0.31097621670879994
"Arlington, DC","Alexandria and Arlington, NOVA",US-50-WB_TZ4-3_I-66-WB-TZ2-1,0.9935155349867016,0.32045878364064384
"Alexandria, DC","Loudoun County, NOVA",US-50-EB,0.9943944879787822,0.32003085058044944
"Alexandria, DC","Loudoun County, NOVA",US-29-NB,0.9943944879787822,0.32003085058044944
"Alexandria, DC","Loudoun County, NOVA",US-29-SB,0.9943944879787822,0.32003085058044944
"Alexandria, DC","Loudoun County, NOVA",I-66-WB,0.007964486031654219,0.9936453267433889
"Alexandria, DC","Loudoun County, NOVA",I-66-EB,0.9943944879787822,0.32003085058044944
"Alexandria, DC","Faquire, NOVA",US-50-EB,1.002948776082357,0.3158855768929758
"Alexandria, DC","Faquire, NOVA",I-66-WB,0.9970838596905607,0.31872380671557154
"Alexandria, DC","Prince William, NOVA",I-66-EB,0.993612490385062,0.3204115609275844
"Alexandria, DC","Prince William, NOVA",US-29-NB,1.4051857334393352,0.15996605534620478
"Alexandria, DC","Prince William, NOVA",US-50-EB,0.012824072578332794,0.9897681509334915
"Alexandria, DC","Prince William, NOVA",US-50-WB,1.4051857334393352,0.15996605534620478
"Alexandria, DC","Prince William, NOVA",I-66-WB,1.4051857334393352,0.15996605534620478
"Alexandria, DC","Prince William, NOVA",US-29-NB-TZ1-2_I-66-EB-TZ3-4,1.0064364130972314,0.314205684934181
"Alexandria, DC","Prince William, NOVA",US-29-SB,1.4233215695084709,0.15464295698849417
"Alexandria, DC","Fairfax County, NOVA",US-50-EB,0.5731960966057593,0.5665119270216992
"Alexandria, DC","Fairfax County, NOVA",US-29-NB,0.9976035198107966,0.3184716536231913
"Alexandria, DC","Fairfax County, NOVA",I-66-WB,0.3261360819047478,0.7443213987482951
"Alexandria, DC","Fairfax County, NOVA",US-29-SB,1.4108274047986784,0.15829551177888113
"Alexandria, DC","Fairfax County, NOVA",US-50-WB,0.995208346293912,0.31963494331403264
"Alexandria, DC","Fairfax County, NOVA",I-66-EB,1.7362262597687474,0.08252383582058531
"Alexandria, DC","Fairfax County, NOVA",US-29-NB-TZ1-2_I-66-EB-TZ3-4,1.0024064677548872,0.3161473196427287
"Alexandria, DC","Alexandria and Arlington, NOVA",I-66-EB,1.004301708060642,0.31523321061069787
"Maryland, DC","Loudoun County, NOVA",US-50-WB,1.042906735557167,0.296991489788458
"Maryland, DC","Loudoun County, NOVA",US-50-EB,1.4447135580640642,0.14853836002309628
"Maryland, DC","Loudoun County, NOVA",I-66-WB,1.9578578953797479,0.050246689673597356
"Maryland, DC","Loudoun County, NOVA",US-29-NB,0.9789087492198736,0.32762506877890374
"Maryland, DC","Loudoun County, NOVA",I-66-EB,0.9789087492198736,0.32762506877890374
"Maryland, DC","Faquire, NOVA",US-50-EB,1.0155376601345434,0.3098496040615335
"Maryland, DC","Faquire, NOVA",US-50-WB,1.0155376601345434,0.3098496040615335
"Maryland, DC","Faquire, NOVA",I-66-WB,0.98472644471784,0.3247584594281756
"Maryland, DC","Faquire, NOVA",US-50-WB_TZ4_I-66-WB-TZ3-2-1,0.98472644471784,0.3247584594281756
"Maryland, DC","Prince William, NOVA",I-66-EB,1.435235928613478,0.15121987858482555
"Maryland, DC","Prince William, NOVA",US-50-WB,1.4561235775436947,0.14535846083442916
"Maryland, DC","Prince William, NOVA",US-29-NB,0.02085939160380637,0.9833578203751623
"Maryland, DC","Prince William, NOVA",US-50-EB,0.41428755835161435,0.6786635244571275
"Maryland, DC","Prince William, NOVA",US-29-SB,1.0148617753851805,0.3101717214330262
"Maryland, DC","Prince William, NOVA",I-66-WB,2.7870883766511523,0.005318397253879281
"Maryland, DC","Fairfax County, NOVA",US-50-EB,2.869794168148129,0.004107390755117013
"Maryland, DC","Fairfax County, NOVA",US-50-WB,1.029117866151801,0.3034242916157168
"Maryland, DC","Fairfax County, NOVA",US-29-NB,1.0146091010082825,0.3102921993235064
"Maryland, DC","Fairfax County, NOVA",US-29-SB-TZ4_I-66-WB-TZ3-2-1,1.0146091010082825,0.3102921993235064
"Maryland, DC","Fairfax County, NOVA",I-66-WB,1.352893173974353,0.17608976042133673
"Maryland, DC","Fairfax County, NOVA",US-29-SB-TZ4-3_I-66-WB-TZ2-1,1.0146091010082825,0.3102921993235064
"Maryland, DC","Fairfax County, NOVA",I-66-WB-TZ4_US-29-SB-TZ3-2-1,0.9856057915874055,0.32432659490104276
"Maryland, DC","Fairfax County, NOVA",US-29-SB,1.7071271705672544,0.08779841795858045
"Maryland, DC","Fairfax County, NOVA",I-66-EB,0.9856057915874055,0.32432659490104276
"Maryland, DC","Fairfax County, NOVA",US-50-WB_TZ4_I-66-WB-TZ3-2-1,0.9856057915874055,0.32432659490104276
"Maryland, DC","Alexandria and Arlington, NOVA",I-66-EB,0.987102674456559,0.32359230681018536
"Maryland, DC","Alexandria and Arlington, NOVA",I-66-WB,1.3960152705249445,0.16270989672171154
"Tysons, DC","Loudoun County, NOVA",US-50-EB,0.8986941480686075,0.3688155948983658
"Tysons, DC","Loudoun County, NOVA",I-66-EB,1.5676592324303886,0.11696068065225496
"Tysons, DC","Loudoun County, NOVA",I-66-WB,0.9672120325646039,0.3334380482481132
"Tysons, DC","Faquire, NOVA",I-66-EB,1.0557481886310678,0.2910832748782157
"Tysons, DC","Faquire, NOVA",US-50-EB,0.06774115317099672,0.9459916890400271
"Tysons, DC","Faquire, NOVA",I-66-EB-TZ1-2_US-50-EB-TZ3-4,1.0280497734379679,0.30392641513280205
"Tysons, DC","Faquire, NOVA",US-50-WB,1.0280497734379679,0.30392641513280205
"Tysons, DC","Faquire, NOVA",US-29-NB,1.3756863876697878,0.16891874808954044
"Tysons, DC","Faquire, NOVA",I-66-WB,0.9727432982846594,0.3306808999836388
"Tysons, DC","Faquire, NOVA",I-66-EB-TZ1-2-3_US-50-EB-TZ4,0.9727432982846594,0.3306808999836388
"Tysons, DC","Prince William, NOVA",US-29-NB,2.0721876057874473,0.03824794881856297
"Tysons, DC","Prince William, NOVA",I-66-EB,0.388873821632622,0.6973694882958392
"Tysons, DC","Prince William, NOVA",US-50-EB,1.515415619846509,0.12966718423012646
"Tysons, DC","Prince William, NOVA",I-66-WB,1.4652458945304754,0.1428538422624437
"Tysons, DC","Prince William, NOVA",I-66-WB-TZ4-3_US-29-SB-TZ2-1,1.4652458945304754,0.1428538422624437
"Tysons, DC","Prince William, NOVA",US-50-WB,1.3649809923946918,0.17225902420798045
"Tysons, DC","Prince William, NOVA",I-66-EB-TZ1-2_US-50-EB-TZ3-4,0.9651833592462502,0.3344529803177827
"Tysons, DC","Fairfax County, NOVA",I-66-EB,0.6340171967225766,0.5260695993513833
"Tysons, DC","Fairfax County, NOVA",US-50-EB,1.116501716217137,0.2642074359779034
"Tysons, DC","Fairfax County, NOVA",I-66-EB-TZ1-2-3_US-29-NB-TZ4,0.5263675364557817,0.5986328668495406
"Tysons, DC","Fairfax County, NOVA",US-29-NB,0.5263675364557817,0.5986328668495406
"Tysons, DC","Fairfax County, NOVA",US-50-WB,1.030025159354652,0.3029981952360614
"Tysons, DC","Fairfax County, NOVA",US-29-NB-TZ1-2-3_I-66-EB-TZ4,1.030025159354652,0.3029981952360614
"Tysons, DC","Fairfax County, NOVA",I-66-WB-TZ4-3_US-29-SB-TZ2-1,0.9708569897744486,0.3316194985801646
"Fort Hunt and Belvoir, DC","Faquire, NOVA",US-50-EB,0.9995349062823471,0.31753563833178333
"Fort Hunt and Belvoir, DC","Faquire, NOVA",I-66-EB,1.0005273698854573,0.31705535901301873
"Fort Hunt and Belvoir, DC","Prince William, NOVA",US-50-EB,1.429253120251144,0.15293149485263524
"Fort Hunt and Belvoir, DC","Prince William, NOVA",US-50-WB,1.429253120251144,0.15293149485263524
"Fort Hunt and Belvoir, DC","Prince William, NOVA",I-66-WB,1.39937704945347,0.1616999454383028
"Fort Hunt and Belvoir, DC","Prince William, NOVA",I-66-EB,1.39937704945347,0.1616999454383028
"Fort Hunt and Belvoir, DC","Fairfax County, NOVA",I-66-EB,1.4135267034456058,0.15750091547568812
"Fort Hunt and Belvoir, DC","Fairfax County, NOVA",US-50-WB_TZ4-3_I-66-WB-TZ2-1,0.9995073806343944,0.3175489655124921
"Fort Hunt and Belvoir, DC","Alexandria and Arlington, NOVA",I-66-WB,1.001501311058583,0.31658450659982096
"Springfield, DC","Loudoun County, NOVA",I-66-EB,0.04863280509224854,0.9612119262044212
"Springfield, DC","Loudoun County, NOVA",US-29-NB,1.0246241960651048,0.3055405431829441
"Springfield, DC","Loudoun County, NOVA",US-50-EB-TZ1-2_I-66-EB-TZ3-4,1.0246241960651048,0.3055405431829441
"Springfield, DC","Loudoun County, NOVA",US-50-EB,1.6905145793403322,0.09092955141915349
"Springfield, DC","Faquire, NOVA",US-50-EB,0.9591510978576208,0.33748263186011673
"Springfield, DC","Faquire, NOVA",I-66-EB,2.7711968569282694,0.005585064989582111
"Springfield, DC","Faquire, NOVA",US-29-NB,0.9796677374297145,0.32725015646910727
"Springfield, DC","Prince William, NOVA",US-29-NB,1.7552221912424064,0.07922130952599082
"Springfield, DC","Prince William, NOVA",I-66-EB-TZ1-2_US-29-NB-TZ3-4,0.0187666013799328,0.9850272973663978
"Springfield, DC","Prince William, NOVA",US-50-EB,2.610996749437797,0.009027875186588652
"Springfield, DC","Prince William, NOVA",I-66-EB,1.3955902165056941,0.16283793026289084
"Springfield, DC","Fairfax County, NOVA",I-66-EB,2.6626840297672065,0.007752016769803971
"Springfield, DC","Fairfax County, NOVA",US-50-EB,1.8487060870201646,0.06450026427570243
"Springfield, DC","Fairfax County, NOVA",US-29-NB,0.021889155077055227,0.9825363756987249
"Springfield, DC","Fairfax County, NOVA",US-50-WB_TZ4_I-66-WB-TZ3-2-1,0.9846449675949124,0.3247984933827326
"Springfield, DC","Fairfax County, NOVA",I-66-EB-TZ1-2_US-29-NB-TZ3-4,0.9846449675949124,0.3247984933827326
"Springfield, DC","Alexandria and Arlington, NOVA",US-29-NB,1.0004705598865253,0.31708283800832415
"Springfield, DC","Alexandria and Arlington, NOVA",I-66-EB,0.0006048818207374174,0.9995173741635539
"Springfield, DC","Alexandria and Arlington, NOVA",US-50-EB,0.9996151644009862,0.31749678159582784
"Annandale, DC","Loudoun County, NOVA",US-50-EB,0.09482909226851334,0.9244505787041755
"Annandale, DC","Loudoun County, NOVA",US-29-NB,0.0096515783996216,0.9922992741653238
"Annandale, DC","Loudoun County, NOVA",I-66-EB,0.7209984153381441,0.4709104897179768
"Annandale, DC","Loudoun County, NOVA",US-29-NB-TZ1-2_I-66-EB-TZ3-4,0.5745154940703285,0.5656190187941275
"Annandale, DC","Loudoun County, NOVA",I-66-EB-TZ1-2-3_US-29-NB-TZ4,1.0016728911205364,0.31650160368037095
"Annandale, DC","Loudoun County, NOVA",US-29-NB-TZ1-2-3_I-66-EB-TZ4,0.998364310142434,0.3181027333706241
"Annandale, DC","Faquire, NOVA",US-50-EB,1.1375205653415217,0.25532073242505215
"Annandale, DC","Faquire, NOVA",I-66-EB,0.2237821967475758,0.8229267836154639
"Annandale, DC","Faquire, NOVA",US-29-NB,1.097615969128802,0.2723722167329097
"Annandale, DC","Faquire, NOVA",US-29-SB,0.001858119543165643,0.9985174359575009
"Annandale, DC","Faquire, NOVA",US-29-NB-TZ1-2_I-66-EB-TZ3-4,0.575112926050913,0.5652149264660675
"Annandale, DC","Faquire, NOVA",I-66-EB-TZ1-2-3_US-29-NB-TZ4,1.4124186020782503,0.15782674235312988
"Annandale, DC","Faquire, NOVA",US-50-WB,0.9987089008279226,0.3179357276169603
"Annandale, DC","Prince William, NOVA",I-66-WB-TZ4-3-2_US-29-SB-TZ1,1.005564462335726,0.3146251260563022
"Annandale, DC","Prince William, NOVA",I-66-EB,2.134316808931662,0.03281685624060948
"Annandale, DC","Prince William, NOVA",US-50-EB,1.885561179775983,0.059354112802753045
"Annandale, DC","Prince William, NOVA",US-29-NB-TZ1-2_I-66-EB-TZ3-4,0.722834087461034,0.4697818222138266
"Annandale, DC","Prince William, NOVA",US-29-NB,0.18492481918716266,0.853288003822493
"Annandale, DC","Prince William, NOVA",I-66-EB-TZ1-2-3_US-29-NB-TZ4,0.00783747307978322,0.9937466652535387
"Annandale, DC","Prince William, NOVA",US-29-NB-TZ1_I-66-EB-TZ2-3-4,1.005564462335726,0.3146251260563022
"Annandale, DC","Prince William, NOVA",I-66-EB-TZ1-2_US-29-NB-TZ3-4,1.005564462335726,0.3146251260563022
"Annandale, DC","Prince William, NOVA",US-50-EB-TZ1_I-66-EB-TZ2-3-4,0.9944806815923734,0.31998890589743967
"Annandale, DC","Prince William, NOVA",US-29-SB,1.4064182160981713,0.15959997422593553
"Annandale, DC","Prince William, NOVA",US-50-WB,1.4064182160981713,0.15959997422593553
"Annandale, DC","Fairfax County, NOVA",I-66-EB,2.770040797994428,0.00560492715534866
"Annandale, DC","Fairfax County, NOVA",US-50-EB,1.1064863190573222,0.2685160823176598
"Annandale, DC","Fairfax County, NOVA",US-29-NB,0.4652559370253305,0.64174818520583
"Annandale, DC","Fairfax County, NOVA",I-66-EB-TZ1_US-50-EB-TZ2-3-4,0.9972848773660148,0.31862625202431527
"Annandale, DC","Fairfax County, NOVA",US-29-NB-TZ1-2_I-66-EB-TZ3-4,1.686664258011573,0.09166792844133753
"Annandale, DC","Fairfax County, NOVA",US-29-NB-TZ1_I-66-EB-TZ2-3-4,1.4103806101351024,0.15842732763854483
"Annandale, DC","Fairfax County, NOVA",US-29-SB,1.7273647608490332,0.08410217520548202
"Annandale, DC","Fairfax County, NOVA",I-66-EB-TZ1-2-3_US-29-NB-TZ4,0.5820783399074969,0.5605139141390358
"Annandale, DC","Fairfax County, NOVA",US-50-WB,0.003851856861181002,0.9969266704797728
"Annandale, DC","Fairfax County, NOVA",US-29-SB-TZ4_I-66-WB-TZ3-2-1,1.0027321992730656,0.31599008967577435
"Annandale, DC","Fairfax County, NOVA",I-66-WB,1.0027321992730656,0.31599008967577435
"Annandale, DC","Fairfax County, NOVA",I-66-EB-TZ1-2-3_US-50-EB-TZ4,1.0027321992730656,0.31599008967577435
"Annandale, DC","Fairfax County, NOVA",I-66-WB-TZ4-3_US-50-WB-TZ2-1,1.0027321992730656,0.31599008967577435
"Annandale, DC","Alexandria and Arlington, NOVA",US-50-EB,0.7709848076316832,0.4407159366586959
