Index,NodeType,Direction,Latitude,Longitude,InterestCount%,AM%,PM%
137,Destination,False,38.8415898034398,-77.12674972031601,0.000005,0.000006,0.000005
138,Origin,True,38.98900995085995,-76.98424206622708,0.000985,0.001126,0.000883
138,Destination,True,39.11,-77.02003774287316,0.000985,0.001126,0.000883
139,Origin,True,38.89072985257985,-77.56176440774799,0.000056,0.000098,0.000027
139,Destination,True,38.92981981981982,-77.01881603757707,0.000056,0.000098,0.000027
140,Origin,False,38.92981981981982,-77.284,0.000416,0.000373,0.000447
140,Destination,False,38.98900995085995,-77.27309448123727,0.000416,0.000373,0.000447
141,Origin,True,38.8415898034398,-77.416698451564,0.000023,0.000022,0.000023
141,Destination,True,39.11,-77.02003774287316,0.000023,0.000022,0.000023
142,Origin,False,39.11,-77.02003774287316,0.000004,0.000005,0.000003
142,Destination,False,38.8415898034398,-77.12674972031601,0.000004,0.000005,0.000003
143,Origin,True,38.8415898034398,-77.344211268752,0.000877,0.000741,0.000975
143,Destination,True,38.92981981981982,-77.01881603757707,0.000877,0.000741,0.000975
144,Origin,False,38.74963963963964,-77.01758297077761,0.000043,0.000056,0.000033
144,Destination,False,38.89072985257985,-76.98259966973193,0.000043,0.000056,0.000033
145,Origin,True,38.98900995085995,-76.91202896247454,0.000066,0.000086,0.000051
145,Destination,True,38.92981981981982,-77.01881603757707,0.000066,0.000086,0.000051
146,Origin,True,38.546749508599504,-77.1228685890048,0.000002,0.000005,0.000000
146,Destination,True,38.92981981981982,-77.01881603757707,0.000002,0.000005,0.000000
147,Origin,True,38.497609459459454,-77.12221595406415,0.000002,0.000005,0.000001
147,Destination,True,38.92981981981982,-76.75363207515413,0.000002,0.000005,0.000001
148,Origin,True,38.8415898034398,-76.98177535469202,0.000930,0.001043,0.000850
148,Destination,True,38.74963963963964,-76.75116594155521,0.000930,0.001043,0.000850
149,Origin,True,38.546749508599504,-76.90374369857828,0.000005,0.000011,0.000001
149,Destination,True,38.92981981981982,-77.01881603757707,0.000005,0.000011,0.000001
150,Origin,False,39.11,-76.75607548574631,0.000004,0.000006,0.000003
150,Destination,False,38.546749508599504,-76.97678532872045,0.000004,0.000006,0.000003
151,Origin,False,39.11,-76.75607548574631,0.000000,0.000000,0.000000
151,Destination,False,38.6450296068796,-77.56130412566294,0.000000,0.000000,0.000000
152,Origin,False,38.74963963963964,-77.01758297077761,0.000018,0.000023,0.000014
152,Destination,False,38.89072985257985,-77.41697322324397,0.000018,0.000023,0.000014
153,Origin,False,38.92981981981982,-76.75363207515413,0.000008,0.000010,0.000006
153,Destination,False,38.497609459459454,-76.82967649924366,0.000008,0.000010,0.000006
154,Origin,False,39.11,-76.75607548574631,0.000001,0.000001,0.000001
154,Destination,False,38.69416965601965,-77.19757989827106,0.000001,0.000001,0.000001
155,Origin,False,38.92981981981982,-77.01881603757707,0.001942,0.001775,0.002061
155,Destination,False,38.69416965601965,-77.19757989827106,0.001942,0.001775,0.002061
156,Origin,False,38.92981981981982,-76.75363207515413,0.000001,0.000001,0.000001
156,Destination,False,38.6450296068796,-77.19702475397769,0.000001,0.000001,0.000001
157,Origin,True,39.03815,-77.48991559186128,0.000374,0.000549,0.000248
157,Destination,True,38.92981981981982,-77.284,0.000374,0.000549,0.000248
158,Origin,False,38.92981981981982,-77.01881603757707,0.000095,0.000087,0.000100
158,Destination,False,38.79244975429975,-77.48900198916938,0.000095,0.000087,0.000100
159,Origin,False,38.92981981981982,-77.284,0.000157,0.000144,0.000166
159,Destination,False,38.595889557739554,-77.56121136601196,0.000157,0.000144,0.000166
160,Origin,True,38.69416965601965,-77.34310659884737,0.000690,0.000777,0.000627
160,Destination,True,38.74963963963964,-77.284,0.000690,0.000777,0.000627
161,Origin,True,38.79244975429975,-77.19868596750815,0.003063,0.003239,0.002937
161,Destination,True,39.11,-77.02003774287316,0.003063,0.003239,0.002937
162,Origin,False,38.74963963963964,-77.01758297077761,0.000016,0.000020,0.000014
162,Destination,False,38.89072985257985,-77.05499526198393,0.000016,0.000020,0.000014
163,Origin,False,38.92981981981982,-76.75363207515413,0.000002,0.000003,0.000001
163,Destination,False,38.89072985257985,-77.34457763099196,0.000002,0.000003,0.000001
164,Origin,True,38.9398699017199,-77.20033460285872,0.007113,0.005464,0.008293
164,Destination,True,38.92981981981982,-76.75363207515413,0.007113,0.005464,0.008293
165,Origin,True,38.6450296068796,-77.26988062831474,0.001472,0.001517,0.001439
165,Destination,True,38.92981981981982,-77.284,0.001472,0.001517,0.001439
166,Origin,False,39.11,-77.02003774287316,0.000005,0.000010,0.000001
166,Destination,False,39.03815,-76.9129379593064,0.000005,0.000010,0.000001
167,Origin,False,38.92981981981982,-77.284,0.000102,0.000097,0.000106
167,Destination,False,39.03815,-76.98506016337576,0.000102,0.000097,0.000106
168,Origin,True,38.69416965601965,-77.56139664971184,0.000007,0.000011,0.000004
168,Destination,True,38.92981981981982,-76.75363207515413,0.000007,0.000011,0.000004
169,Origin,True,38.98900995085995,-77.4897337924949,0.000246,0.000378,0.000151
169,Destination,True,38.74963963963964,-76.75116594155521,0.000246,0.000378,0.000151
170,Origin,False,39.11,-77.284,0.000009,0.000015,0.000005
170,Destination,False,38.6450296068796,-77.48844825132589,0.000009,0.000015,0.000005
171,Origin,True,38.98900995085995,-77.12866827373217,0.003916,0.003960,0.003884
171,Destination,True,39.11,-77.284,0.003916,0.003960,0.003884
172,Origin,False,38.74963963963964,-77.284,0.000161,0.000175,0.000150
172,Destination,False,38.79244975429975,-77.12610696209285,0.000161,0.000175,0.000150
173,Origin,False,38.92981981981982,-76.75363207515413,0.000004,0.000007,0.000002
173,Destination,False,38.98900995085995,-77.4897337924949,0.000004,0.000007,0.000002
174,Origin,False,39.11,-76.75607548574631,0.000009,0.000013,0.000007
174,Destination,False,38.6450296068796,-76.97845713096653,0.000009,0.000013,0.000007
175,Origin,True,38.79244975429975,-77.63416,0.000261,0.000379,0.000176
175,Destination,True,38.92981981981982,-77.01881603757707,0.000261,0.000379,0.000176
176,Origin,True,38.79244975429975,-77.48900198916938,0.000622,0.000863,0.000450
176,Destination,True,39.11,-76.75607548574631,0.000622,0.000863,0.000450
177,Origin,False,38.92981981981982,-77.01881603757707,0.001025,0.000922,0.001099
177,Destination,False,38.7433097051597,-76.90744939055115,0.001025,0.000922,0.001099
178,Origin,True,38.595889557739554,-77.41531409803589,0.000102,0.000111,0.000095
178,Destination,True,39.11,-77.02003774287316,0.000102,0.000111,0.000095
179,Origin,True,38.9398699017199,-77.63416,0.000004,0.000007,0.000001
179,Destination,True,38.92981981981982,-76.75363207515413,0.000004,0.000007,0.000001
