tripID,corridor,deviceID,providerID,providerType,providerDrivingProfile,vehicleWeightClass
a3406bfbaa5aac0db3b56d26f81a8c92,US-50-EB,9c17398c6bd8f50c0de01b08bab6e5af,f033ab37c30201f73f142449d037028d,2,3,2
ea3b4358bd39c4dce23e189c6dc1a6b4,US-50-EB,eb0692f22789ab4837a233ab3f6a4ade,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
35b173d2f8c0c580df9f58cb70684854,US-50-EB,f1079a4a332534fa5aeb63bac8b19324,54229abfcfa5649e7003b83dd4755294,2,3,2
a26fd3ee28f1167c948d3b7e05356c7e,US-50-EB,dc598f787dade52a0ee7118e4d735bee,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
6041dde1f64c677917042b4afc22f114,US-50-EB,9c17398c6bd8f50c0de01b08bab6e5af,f033ab37c30201f73f142449d037028d,2,3,2
d982d8a73df3da825476540c93e704f4,US-50-EB,d11ae2199af55ff7d89d73d5b91b72d1,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
7b6f328a2215ddccd738e7249ae5d4a8,US-50-EB,c793cbd45598c46458387f2c7a9e022e,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
462c7e0645989e95b0f0137a07cceaa8,US-50-EB,be217ddd968346009b23aefa567f86f3,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
0ed26e115369f190669118fb56d78a7f,US-50-EB,60f92c5b4ab0481eb776ea1a443302ca,82cec96096d4281b7c95cd7e74623496,1,1,1
3ad87c937b8a43c09ea22e5c644eb897,US-50-EB,52f3f2d026b80f078b6b54663f06e764,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
a46983637ee08985de88cfe2a9fbe174,US-50-EB,9f66828752e4edd9c7c3310d54a51758,54229abfcfa5649e7003b83dd4755294,2,3,2
f5d33f4327c017ad22f4f916fb1656d8,US-50-EB,b8e86382be723918188959e42f38cf94,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
463a76edbcd059e738b3568deca644b1,US-50-EB,5e53290da78f21aedf69895b09c7ecfb,54229abfcfa5649e7003b83dd4755294,2,3,2
6166075be2ec97219b2f381717a208b0,US-50-EB,a68c067d7926f9477ab42b086466dcf9,54229abfcfa5649e7003b83dd4755294,2,3,2
