Index,NodeType,Direction,Latitude,Longitude,InterestCount%,AM%,PM%,total percent,Ranking
1459,Destination,TRUE,39.11,-76.75607549,0.000022,0.000026,0.000019,,
1630,Origin,FALSE,38.92981982,-77.284,0.000022,0.000015,0.000027,,
1630,Destination,FALSE,38.49760946,-77.34162055,0.000022,0.000015,0.000027,,
1670,Origin,FALSE,38.74963964,-77.01758297,0.000022,0.000026,0.00002,,
1670,Destination,FALSE,38.49760946,-77.04908109,0.000022,0.000026,0.00002,,
1677,Origin,TRUE,38.49760946,-76.97594623,0.000022,0.000036,0.000013,,
1677,Destination,TRUE,39.11,-77.02003774,0.000022,0.000036,0.000013,,
1887,Origin,FALSE,38.74963964,-77.01758297,0.000022,0.000024,0.000021,,
1887,Destination,FALSE,38.49760946,-77.34162055,0.000022,0.000024,0.000021,,
1908,Origin,FALSE,39.11,-77.284,0.000022,0.00004,0.000009,,
1908,Destination,FALSE,39.03815,-76.98506016,0.000022,0.00004,0.000009,,
2250,Origin,TRUE,38.59588956,-76.97762229,0.000022,0.00004,0.00001,,
2250,Destination,TRUE,39.11,-77.02003774,0.000022,0.00004,0.00001,,
2274,Origin,TRUE,38.59588956,-77.12351956,0.000022,0.000032,0.000015,,
2274,Destination,TRUE,39.11,-77.02003774,0.000022,0.000032,0.000015,,
2406,Origin,FALSE,38.92981982,-77.284,0.000022,0.000021,0.000022,,
2406,Destination,FALSE,38.54674951,-76.9037437,0.000022,0.000021,0.000022,,
129,Origin,TRUE,38.59588956,-76.90467366,0.000021,0.000033,0.000012,,
129,Destination,TRUE,38.74963964,-76.75116594,0.000021,0.000033,0.000012,,
152,Origin,FALSE,38.74963964,-77.01758297,0.000021,0.000024,0.000018,,
152,Destination,FALSE,38.89072985,-77.41697322,0.000021,0.000024,0.000018,,
735,Origin,FALSE,38.74963964,-77.01758297,0.000021,0.000025,0.000018,,
735,Destination,FALSE,38.79244975,-76.83579094,0.000021,0.000025,0.000018,,
1334,Origin,FALSE,39.11,-76.75607549,0.000021,0.000024,0.000019,,
1334,Destination,FALSE,38.59588956,-77.12351956,0.000021,0.000024,0.000019,,
1581,Origin,FALSE,38.74963964,-77.01758297,0.000021,0.000022,0.00002,,
1581,Destination,FALSE,38.8415898,-77.05426254,0.000021,0.000022,0.00002,,
1595,Origin,FALSE,38.74963964,-77.01758297,0.000021,0.000026,0.000017,,
1595,Destination,FALSE,39.03815,-77.20142678,0.000021,0.000026,0.000017,,
1605,Origin,TRUE,38.74330971,-76.90744939,0.000021,0.00003,0.000014,,
1605,Destination,TRUE,39.11,-76.75607549,0.000021,0.00003,0.000014,,
1899,Origin,FALSE,38.74963964,-77.01758297,0.000021,0.000026,0.000018,,
1899,Destination,FALSE,38.49760946,-77.19535082,0.000021,0.000026,0.000018,,
1942,Origin,FALSE,38.74963964,-77.01758297,0.000021,0.000023,0.000019,,
1942,Destination,FALSE,38.8415898,-76.98177535,0.000021,0.000023,0.000019,,
1985,Origin,FALSE,38.74963964,-77.01758297,0.000021,0.000026,0.000018,,
1985,Destination,FALSE,38.89072985,-77.63416,0.000021,0.000026,0.000018,,
274,Origin,TRUE,38.59588956,-77.05057093,0.00002,0.000041,0.000006,,
274,Destination,TRUE,39.11,-77.02003774,0.00002,0.000041,0.000006,,
281,Origin,TRUE,38.8415898,-77.63416,0.00002,0.000034,0.000011,,
281,Destination,TRUE,39.11,-76.75607549,0.00002,0.000034,0.000011,,
575,Origin,FALSE,38.92981982,-77.01881604,0.00002,0.000017,0.000023,,
575,Destination,FALSE,38.54674951,-77.56111837,0.00002,0.000017,0.000023,,
689,Origin,TRUE,38.64502961,-77.63416,0.00002,0.000034,0.000011,,
689,Destination,TRUE,39.11,-77.02003774,0.00002,0.000034,0.000011,,
856,Origin,FALSE,38.74963964,-77.284,0.00002,0.000024,0.000017,,
856,Destination,FALSE,38.69416966,-77.41586995,0.00002,0.000024,0.000017,,
1044,Origin,FALSE,38.74963964,-77.01758297,0.00002,0.000024,0.000018,,
1044,Destination,FALSE,38.69416966,-76.9065265,0.00002,0.000024,0.000018,,
1368,Origin,FALSE,38.74963964,-77.284,0.00002,0.00002,0.000021,,
1368,Destination,FALSE,38.59588956,-77.12351956,0.00002,0.00002,0.000021,,
1961,Origin,TRUE,38.98900995,-76.83981586,0.00002,0.00003,0.000013,,
1961,Destination,TRUE,39.11,-77.284,0.00002,0.00003,0.000013,,
1977,Origin,FALSE,38.74963964,-77.01758297,0.00002,0.000024,0.000017,,
1977,Destination,FALSE,38.9398699,-76.83881344,0.00002,0.000024,0.000017,,
94,Origin,FALSE,38.92981982,-77.01881604,0.000019,0.000019,0.000019,,
94,Destination,FALSE,38.8415898,-76.98177535,0.000019,0.000019,0.000019,,
162,Origin,FALSE,38.74963964,-77.01758297,0.000019,0.000024,0.000015,,
162,Destination,FALSE,38.89072985,-77.05499526,0.000019,0.000024,0.000015,,
250,Origin,FALSE,39.11,-76.75607549,0.000019,0.000021,0.000018,,
250,Destination,FALSE,38.54674951,-77.56111837,0.000019,0.000021,0.000018,,
284,Origin,TRUE,38.54674951,-77.19591022,0.000019,0.000025,0.000016,,
284,Destination,TRUE,39.11,-77.02003774,0.000019,0.000025,0.000016,,
379,Origin,FALSE,38.74963964,-77.284,0.000019,0.00002,0.000019,,
379,Destination,FALSE,39.03815,-77.12930457,0.000019,0.00002,0.000019,,
487,Origin,FALSE,38.74963964,-77.01758297,0.000019,0.000024,0.000015,,
487,Destination,FALSE,38.9398699,-77.34494307,0.000019,0.000024,0.000015,,
654,Origin,TRUE,38.49760946,-77.63416,0.000019,0.000028,0.000013,,
654,Destination,TRUE,38.74963964,-77.284,0.000019,0.000028,0.000013,,
1136,Origin,TRUE,38.74330971,-77.34347576,0.000019,0.000017,0.00002,,
1136,Destination,TRUE,38.74963964,-77.284,0.000019,0.000017,0.00002,,
1212,Origin,FALSE,38.92981982,-77.01881604,0.000019,0.000016,0.000021,,
1212,Destination,FALSE,38.74330971,-77.34347576,0.000019,0.000016,0.000021,,
1450,Origin,FALSE,38.74963964,-77.01758297,0.000019,0.000022,0.000016,,
1450,Destination,FALSE,38.54674951,-76.9037437,0.000019,0.000022,0.000016,,
1461,Origin,FALSE,39.11,-77.02003774,0.000019,0.000032,0.000009,,
1461,Destination,FALSE,38.89072985,-77.27218204,0.000019,0.000032,0.000009,,
1638,Origin,TRUE,38.59588956,-77.05057093,0.000019,0.000036,0.000006,,
1638,Destination,TRUE,38.92981982,-76.75363208,0.000019,0.000036,0.000006,,
1645,Origin,TRUE,38.59588956,-77.12351956,0.000019,0.000026,0.000013,,
1645,Destination,TRUE,38.92981982,-77.01881604,0.000019,0.000026,0.000013,,
1674,Origin,TRUE,38.69416966,-76.83376315,0.000019,0.000032,0.00001,,
1674,Destination,TRUE,39.11,-77.02003774,0.000019,0.000032,0.00001,,
1766,Origin,FALSE,38.92981982,-77.01881604,0.000019,0.000019,0.000019,,
1766,Destination,FALSE,38.59588956,-77.05057093,0.000019,0.000019,0.000019,,
1794,Origin,TRUE,38.74330971,-76.83477833,0.000019,0.000029,0.000011,,
1794,Destination,TRUE,38.74963964,-77.01758297,0.000019,0.000029,0.000011,,
2006,Origin,FALSE,38.74963964,-77.284,0.000019,0.000023,0.000016,,
2006,Destination,FALSE,38.54674951,-77.12286859,0.000019,0.000023,0.000016,,
2009,Origin,TRUE,38.8415898,-77.63416,0.000019,0.000028,0.000013,,
2009,Destination,TRUE,39.11,-77.02003774,0.000019,0.000028,0.000013,,
2012,Origin,TRUE,38.59588956,-77.34236546,0.000019,0.000019,0.000019,,
2012,Destination,TRUE,39.11,-76.75607549,0.000019,0.000019,0.000019,,
39,Origin,FALSE,38.74963964,-77.01758297,0.000018,0.000025,0.000013,,
39,Destination,FALSE,38.54674951,-77.63416,0.000018,0.000025,0.000013,,
399,Origin,FALSE,38.74963964,-77.01758297,0.000018,0.00002,0.000017,,
399,Destination,FALSE,38.74330971,-76.83477833,0.000018,0.00002,0.000017,,
568,Origin,FALSE,38.92981982,-77.01881604,0.000018,0.000015,0.00002,,
568,Destination,FALSE,38.98900995,-77.41752069,0.000018,0.000015,0.00002,,
624,Origin,TRUE,38.49760946,-76.97594623,0.000018,0.000031,0.000009,,
624,Destination,TRUE,38.92981982,-76.75363208,0.000018,0.000031,0.000009,,
642,Origin,TRUE,38.64502961,-76.97845713,0.000018,0.000034,0.000007,,
642,Destination,TRUE,38.74963964,-76.75116594,0.000018,0.000034,0.000007,,
742,Origin,TRUE,38.54674951,-76.9037437,0.000018,0.000036,0.000004,,
742,Destination,TRUE,38.92981982,-76.75363208,0.000018,0.000036,0.000004,,
852,Origin,FALSE,38.92981982,-77.01881604,0.000018,0.000015,0.00002,,
852,Destination,FALSE,38.64502961,-76.83274538,0.000018,0.000015,0.00002,,
886,Origin,FALSE,38.74963964,-77.284,0.000018,0.000023,0.000015,,
886,Destination,FALSE,38.98900995,-77.34530758,0.000018,0.000023,0.000015,,
1095,Origin,TRUE,38.59588956,-77.12351956,0.000018,0.000028,0.000011,,
1095,Destination,TRUE,38.92981982,-77.284,0.000018,0.000028,0.000011,,
1147,Origin,FALSE,39.11,-77.02003774,0.000018,0.000027,0.000012,,
1147,Destination,FALSE,38.98900995,-76.83981586,0.000018,0.000027,0.000012,,
1801,Origin,FALSE,38.74963964,-77.01758297,0.000018,0.000019,0.000018,,
1801,Destination,FALSE,38.79244975,-77.63416,0.000018,0.000019,0.000018,,
1935,Origin,TRUE,38.74330971,-76.90744939,0.000018,0.000021,0.000015,,
1935,Destination,TRUE,39.11,-77.02003774,0.000018,0.000021,0.000015,,
1993,Origin,FALSE,38.74963964,-77.01758297,0.000018,0.000021,0.000017,,
1993,Destination,FALSE,38.74330971,-77.56148894,0.000018,0.000021,0.000017,,
2042,Origin,FALSE,38.74963964,-77.01758297,0.000018,0.000018,0.000018,,
2042,Destination,FALSE,38.54674951,-77.26895185,0.000018,0.000018,0.000018,,
2178,Origin,TRUE,38.69416966,-77.41586995,0.000018,0.000018,0.000017,,
2178,Destination,TRUE,38.92981982,-77.284,0.000018,0.000018,0.000017,,
2233,Origin,FALSE,38.74963964,-77.01758297,0.000018,0.000021,0.000017,,
2233,Destination,FALSE,38.54674951,-77.56111837,0.000018,0.000021,0.000017,,
2258,Origin,FALSE,39.11,-77.02003774,0.000018,0.000027,0.000012,,
2258,Destination,FALSE,38.64502961,-77.12416888,0.000018,0.000027,0.000012,,
2447,Origin,TRUE,38.64502961,-76.83274538,0.000018,0.000034,0.000007,,
2447,Destination,TRUE,38.74963964,-76.75116594,0.000018,0.000034,0.000007,,
394,Origin,FALSE,39.11,-76.75607549,0.000017,0.000021,0.000015,,
394,Destination,FALSE,38.79244975,-77.27126497,0.000017,0.000021,0.000015,,
488,Origin,FALSE,38.74963964,-77.284,0.000017,0.000024,0.000012,,
488,Destination,FALSE,39.03815,-77.05718237,0.000017,0.000024,0.000012,,
491,Origin,TRUE,38.69416966,-76.97928985,0.000017,0.000026,0.00001,,
491,Destination,TRUE,39.11,-77.284,0.000017,0.000026,0.00001,,
698,Origin,FALSE,38.92981982,-76.75363208,0.000017,0.000024,0.000011,,
698,Destination,FALSE,38.59588956,-77.12351956,0.000017,0.000024,0.000011,,
892,Origin,TRUE,38.54674951,-76.97678533,0.000017,0.000022,0.000013,,
892,Destination,TRUE,39.11,-77.284,0.000017,0.000022,0.000013,,
1099,Origin,TRUE,38.54674951,-77.41503511,0.000017,0.000014,0.00002,,
1099,Destination,TRUE,38.74963964,-76.75116594,0.000017,0.000014,0.00002,,
1152,Origin,FALSE,38.74963964,-77.284,0.000017,0.000016,0.000018,,
1152,Destination,FALSE,38.54674951,-77.04982696,0.000017,0.000016,0.000018,,
1213,Origin,FALSE,38.74963964,-77.01758297,0.000017,0.000016,0.000018,,
1213,Destination,FALSE,38.49760946,-77.56102514,0.000017,0.000016,0.000018,,
1234,Origin,FALSE,38.74963964,-77.284,0.000017,0.000017,0.000016,,
1234,Destination,FALSE,38.74330971,-77.56148894,0.000017,0.000017,0.000016,,
1255,Origin,FALSE,38.74963964,-77.01758297,0.000017,0.000021,0.000014,,
1255,Destination,FALSE,38.59588956,-76.97762229,0.000017,0.000021,0.000014,,
1492,Origin,FALSE,38.92981982,-76.75363208,0.000017,0.000026,0.00001,,
1492,Destination,FALSE,38.74330971,-76.98012045,0.000017,0.000026,0.00001,,
1746,Origin,TRUE,38.59588956,-77.12351956,0.000017,0.000022,0.000013,,
1746,Destination,TRUE,38.92981982,-76.75363208,0.000017,0.000022,0.000013,,
1750,Origin,TRUE,38.49760946,-77.26848568,0.000017,0.000016,0.000017,,
1750,Destination,TRUE,38.74963964,-77.284,0.000017,0.000016,0.000017,,
1826,Origin,TRUE,38.64502961,-76.83274538,0.000017,0.000036,0.000004,,
1826,Destination,TRUE,39.11,-77.02003774,0.000017,0.000036,0.000004,,
1984,Origin,FALSE,39.11,-76.75607549,0.000017,0.000024,0.000012,,
1984,Destination,FALSE,38.79244975,-77.19868597,0.000017,0.000024,0.000012,,
2062,Origin,TRUE,39.03815,-76.84081576,0.000017,0.000025,0.000012,,
2062,Destination,TRUE,38.92981982,-77.284,0.000017,0.000025,0.000012,,
2424,Origin,TRUE,38.69416966,-76.9065265,0.000017,0.000027,0.00001,,
2424,Destination,TRUE,38.92981982,-77.284,0.000017,0.000027,0.00001,,
56,Origin,FALSE,38.92981982,-77.284,0.000016,0.000013,0.000019,,
56,Destination,FALSE,38.89072985,-76.91020408,0.000016,0.000013,0.000019,,
86,Origin,FALSE,38.74963964,-77.284,0.000016,0.000021,0.000013,,
86,Destination,FALSE,39.03815,-76.98506016,0.000016,0.000021,0.000013,,
313,Origin,FALSE,38.92981982,-76.75363208,0.000016,0.000023,0.00001,,
313,Destination,FALSE,38.89072985,-77.63416,0.000016,0.000023,0.00001,,
452,Origin,FALSE,38.74963964,-77.01758297,0.000016,0.00002,0.000013,,
452,Destination,FALSE,38.49760946,-77.12221595,0.000016,0.00002,0.000013,,
484,Origin,FALSE,38.74963964,-77.284,0.000016,0.000019,0.000013,,
484,Destination,FALSE,39.03815,-77.27354898,0.000016,0.000019,0.000013,,
914,Origin,TRUE,38.64502961,-76.90560126,0.000016,0.000023,0.000012,,
914,Destination,TRUE,38.74963964,-76.75116594,0.000016,0.000023,0.000012,,
1032,Origin,TRUE,38.54674951,-77.26895185,0.000016,0.00002,0.000014,,
1032,Destination,TRUE,38.92981982,-77.01881604,0.000016,0.00002,0.000014,,
1086,Origin,TRUE,38.49760946,-76.8296765,0.000016,0.000038,0,,
1086,Destination,TRUE,39.11,-77.284,0.000016,0.000038,0,,
1949,Origin,FALSE,38.92981982,-77.284,0.000016,0.000015,0.000017,,
1949,Destination,FALSE,38.89072985,-77.12739085,0.000016,0.000015,0.000017,,
1966,Origin,TRUE,38.69416966,-76.97928985,0.000016,0.000023,0.000011,,
1966,Destination,TRUE,39.11,-76.75607549,0.000016,0.000023,0.000011,,
1971,Origin,TRUE,38.64502961,-77.05131301,0.000016,0.000028,0.000007,,
1971,Destination,TRUE,39.11,-77.284,0.000016,0.000028,0.000007,,
2135,Origin,TRUE,38.59588956,-77.12351956,0.000016,0.000019,0.000014,,
2135,Destination,TRUE,39.11,-76.75607549,0.000016,0.000019,0.000014,,
2241,Origin,FALSE,38.74963964,-77.284,0.000016,0.000017,0.000015,,
2241,Destination,FALSE,38.98900995,-76.91202896,0.000016,0.000017,0.000015,,
2245,Origin,FALSE,39.11,-76.75607549,0.000016,0.000017,0.000015,,
2245,Destination,FALSE,38.89072985,-77.63416,0.000016,0.000017,0.000015,,
2306,Origin,TRUE,38.64502961,-77.63416,0.000016,0.000025,0.000009,,
2306,Destination,TRUE,38.74963964,-76.75116594,0.000016,0.000025,0.000009,,
2372,Origin,FALSE,38.74963964,-77.284,0.000016,0.000015,0.000016,,
2372,Destination,FALSE,39.03815,-77.41779339,0.000016,0.000015,0.000016,,
2440,Origin,FALSE,38.92981982,-76.75363208,0.000016,0.000024,0.00001,,
2440,Destination,FALSE,38.64502961,-77.12416888,0.000016,0.000024,0.00001,,
2443,Origin,FALSE,39.11,-76.75607549,0.000016,0.000019,0.000014,,
2443,Destination,FALSE,38.9398699,-77.56185577,0.000016,0.000019,0.000014,,
2522,Origin,FALSE,39.11,-76.75607549,0.000016,0.000019,0.000014,,
2522,Destination,FALSE,38.49760946,-76.8296765,0.000016,0.000019,0.000014,,
2587,Origin,TRUE,38.9398699,-77.63416,0.000016,0.000021,0.000013,,
2587,Destination,TRUE,38.74963964,-77.01758297,0.000016,0.000021,0.000013,,
437,Origin,TRUE,38.64502961,-77.48844825,0.000015,0.000019,0.000013,,
437,Destination,TRUE,38.74963964,-76.75116594,0.000015,0.000019,0.000013,,
535,Origin,FALSE,39.11,-76.75607549,0.000015,0.000017,0.000013,,
535,Destination,FALSE,38.8415898,-77.1992369,0.000015,0.000017,0.000013,,
544,Origin,TRUE,38.54674951,-76.83070207,0.000015,0.000031,0.000004,,
544,Destination,TRUE,38.74963964,-76.75116594,0.000015,0.000031,0.000004,,
551,Origin,FALSE,38.74963964,-77.01758297,0.000015,0.000015,0.000014,,
551,Destination,FALSE,38.64502961,-77.3427365,0.000015,0.000015,0.000014,,
773,Origin,TRUE,38.69416966,-77.56139665,0.000015,0.000021,0.000011,,
773,Destination,TRUE,38.74963964,-77.01758297,0.000015,0.000021,0.000011,,
889,Origin,FALSE,39.11,-76.75607549,0.000015,0.000019,0.000012,,
889,Destination,FALSE,38.59588956,-77.05057093,0.000015,0.000019,0.000012,,
946,Origin,TRUE,38.64502961,-77.19702475,0.000015,0.000018,0.000013,,
946,Destination,TRUE,39.11,-77.284,0.000015,0.000018,0.000013,,
997,Origin,TRUE,38.79244975,-77.63416,0.000015,0.000019,0.000012,,
997,Destination,TRUE,38.74963964,-76.75116594,0.000015,0.000019,0.000012,,
1299,Origin,TRUE,38.54674951,-76.97678533,0.000015,0.000019,0.000012,,
1299,Destination,TRUE,38.92981982,-77.01881604,0.000015,0.000019,0.000012,,
1511,Origin,TRUE,38.54674951,-77.04982696,0.000015,0.000031,0.000004,,
1511,Destination,TRUE,39.11,-77.284,0.000015,0.000031,0.000004,,
1675,Origin,FALSE,38.74963964,-77.01758297,0.000015,0.000019,0.000013,,
1675,Destination,FALSE,39.03815,-76.91293796,0.000015,0.000019,0.000013,,
1711,Origin,FALSE,38.92981982,-76.75363208,0.000015,0.000025,0.000007,,
1711,Destination,FALSE,38.49760946,-77.19535082,0.000015,0.000025,0.000007,,
1776,Origin,FALSE,38.92981982,-77.284,0.000015,0.00001,0.000019,,
1776,Destination,FALSE,38.8415898,-77.12674972,0.000015,0.00001,0.000019,,
1848,Origin,FALSE,38.74963964,-77.01758297,0.000015,0.000016,0.000015,,
1848,Destination,FALSE,38.79244975,-77.19868597,0.000015,0.000016,0.000015,,
2066,Origin,TRUE,38.54674951,-76.9037437,0.000015,0.000031,0.000004,,
2066,Destination,TRUE,39.11,-77.02003774,0.000015,0.000031,0.000004,,
2144,Origin,TRUE,38.49760946,-76.97594623,0.000015,0.000021,0.00001,,
2144,Destination,TRUE,39.11,-77.284,0.000015,0.000021,0.00001,,
2256,Origin,TRUE,38.49760946,-77.12221595,0.000015,0.000033,0.000003,,
2256,Destination,TRUE,38.74963964,-77.284,0.000015,0.000033,0.000003,,
2348,Origin,TRUE,38.74330971,-77.63416,0.000015,0.000022,0.00001,,
2348,Destination,TRUE,38.74963964,-77.01758297,0.000015,0.000022,0.00001,,
2359,Origin,TRUE,38.9398699,-76.91111767,0.000015,0.000026,0.000008,,
2359,Destination,TRUE,38.74963964,-76.75116594,0.000015,0.000026,0.000008,,
2404,Origin,TRUE,38.59588956,-76.83172503,0.000015,0.000032,0.000003,,
2404,Destination,TRUE,39.11,-77.284,0.000015,0.000032,0.000003,,
92,Origin,FALSE,38.74963964,-77.01758297,0.000014,0.000014,0.000013,,
92,Destination,FALSE,38.54674951,-77.34199348,0.000014,0.000014,0.000013,,
203,Origin,TRUE,38.8415898,-76.83680099,0.000014,0.000023,0.000008,,
203,Destination,TRUE,39.11,-76.75607549,0.000014,0.000023,0.000008,,
428,Origin,FALSE,38.92981982,-76.75363208,0.000014,0.000022,0.000008,,
428,Destination,FALSE,38.98900995,-77.41752069,0.000014,0.000022,0.000008,,
611,Origin,FALSE,39.11,-76.75607549,0.000014,0.000016,0.000013,,
611,Destination,FALSE,38.98900995,-76.83981586,0.000014,0.000016,0.000013,,
664,Origin,TRUE,38.89072985,-77.56176441,0.000014,0.000024,0.000007,,
664,Destination,TRUE,38.74963964,-76.75116594,0.000014,0.000024,0.000007,,
762,Origin,TRUE,38.79244975,-76.83579094,0.000014,0.000021,0.000009,,
762,Destination,TRUE,38.74963964,-76.75116594,0.000014,0.000021,0.000009,,
923,Origin,FALSE,38.92981982,-76.75363208,0.000014,0.000023,0.000008,,
923,Destination,FALSE,38.74330971,-77.63416,0.000014,0.000023,0.000008,,
1065,Origin,TRUE,38.64502961,-77.05131301,0.000014,0.000021,0.000009,,
1065,Destination,TRUE,38.74963964,-77.284,0.000014,0.000021,0.000009,,
1151,Origin,TRUE,38.69416966,-76.83376315,0.000014,0.000023,0.000008,,
1151,Destination,TRUE,38.92981982,-77.01881604,0.000014,0.000023,0.000008,,
1156,Origin,TRUE,38.59588956,-77.05057093,0.000014,0.000027,0.000004,,
1156,Destination,TRUE,39.11,-76.75607549,0.000014,0.000027,0.000004,,
1171,Origin,FALSE,39.11,-76.75607549,0.000014,0.00002,0.000009,,
1171,Destination,FALSE,38.79244975,-77.63416,0.000014,0.00002,0.000009,,
1389,Origin,FALSE,38.74963964,-77.01758297,0.000014,0.000017,0.000011,,
1389,Destination,FALSE,38.9398699,-77.56185577,0.000014,0.000017,0.000011,,
1443,Origin,FALSE,38.92981982,-76.75363208,0.000014,0.000024,0.000007,,
1443,Destination,FALSE,38.9398699,-76.83881344,0.000014,0.000024,0.000007,,
1550,Origin,TRUE,39.03815,-77.5620378,0.000014,0.000022,0.000007,,
1550,Destination,TRUE,39.11,-77.02003774,0.000014,0.000022,0.000007,,
1574,Origin,FALSE,38.74963964,-77.01758297,0.000014,0.000015,0.000013,,
1574,Destination,FALSE,38.9398699,-77.27263884,0.000014,0.000015,0.000013,,
1587,Origin,FALSE,38.92981982,-76.75363208,0.000014,0.000026,0.000006,,
1587,Destination,FALSE,39.03815,-76.91293796,0.000014,0.000026,0.000006,,
1634,Origin,TRUE,38.74330971,-77.63416,0.000014,0.000024,0.000007,,
1634,Destination,TRUE,38.92981982,-76.75363208,0.000014,0.000024,0.000007,,
1755,Origin,TRUE,38.69416966,-76.9065265,0.000014,0.00002,0.000009,,
1755,Destination,TRUE,38.92981982,-76.75363208,0.000014,0.00002,0.000009,,
1937,Origin,TRUE,38.9398699,-77.63416,0.000014,0.00002,0.00001,,
1937,Destination,TRUE,38.74963964,-76.75116594,0.000014,0.00002,0.00001,,
1996,Origin,TRUE,38.89072985,-76.91020408,0.000014,0.000021,0.000008,,
1996,Destination,TRUE,39.11,-77.02003774,0.000014,0.000021,0.000008,,
2005,Origin,TRUE,38.59588956,-77.34236546,0.000014,0.000013,0.000015,,
2005,Destination,TRUE,38.74963964,-76.75116594,0.000014,0.000013,0.000015,,
2008,Origin,TRUE,38.74330971,-76.83477833,0.000014,0.000023,0.000007,,
2008,Destination,TRUE,39.11,-77.284,0.000014,0.000023,0.000007,,
2217,Origin,TRUE,38.49760946,-76.8296765,0.000014,0.000033,0,,
2217,Destination,TRUE,39.11,-76.75607549,0.000014,0.000033,0,,
2442,Origin,TRUE,38.49760946,-76.97594623,0.000014,0.000022,0.000008,,
2442,Destination,TRUE,38.74963964,-77.284,0.000014,0.000022,0.000008,,
2565,Origin,TRUE,38.98900995,-77.27309448,0.000014,0.000016,0.000012,,
2565,Destination,TRUE,38.74963964,-77.01758297,0.000014,0.000016,0.000012,,
2573,Origin,FALSE,38.92981982,-76.75363208,0.000014,0.000021,0.000009,,
2573,Destination,FALSE,38.49760946,-77.56102514,0.000014,0.000021,0.000009,,
20,Origin,TRUE,38.69416966,-77.56139665,0.000013,0.000013,0.000013,,
20,Destination,TRUE,39.11,-77.02003774,0.000013,0.000013,0.000013,,
122,Origin,TRUE,39.03815,-76.84081576,0.000013,0.000019,0.000008,,
122,Destination,TRUE,38.74963964,-77.284,0.000013,0.000019,0.000008,,
232,Origin,FALSE,38.74963964,-77.284,0.000013,0.000016,0.00001,,
232,Destination,FALSE,38.59588956,-77.48826273,0.000013,0.000016,0.00001,,
482,Origin,FALSE,38.74963964,-77.01758297,0.000013,0.000014,0.000012,,
482,Destination,FALSE,38.79244975,-77.12610696,0.000013,0.000014,0.000012,,
539,Origin,FALSE,38.92981982,-76.75363208,0.000013,0.000021,0.000007,,
539,Destination,FALSE,38.79244975,-77.34384398,0.000013,0.000021,0.000007,,
1129,Origin,TRUE,38.64502961,-77.05131301,0.000013,0.000021,0.000008,,
1129,Destination,TRUE,38.92981982,-77.01881604,0.000013,0.000021,0.000008,,
1625,Origin,FALSE,38.92981982,-77.284,0.000013,0.000013,0.000013,,
1625,Destination,FALSE,38.69416966,-76.9065265,0.000013,0.000013,0.000013,,
1679,Origin,TRUE,38.74330971,-76.83477833,0.000013,0.000023,0.000006,,
1679,Destination,TRUE,39.11,-76.75607549,0.000013,0.000023,0.000006,,
1850,Origin,TRUE,38.49760946,-76.8296765,0.000013,0.000031,0,,
1850,Destination,TRUE,38.92981982,-77.01881604,0.000013,0.000031,0,,
1893,Origin,FALSE,38.74963964,-77.284,0.000013,0.000013,0.000013,,
1893,Destination,FALSE,38.64502961,-77.19702475,0.000013,0.000013,0.000013,,
1958,Origin,FALSE,38.74963964,-77.284,0.000013,0.000014,0.000013,,
1958,Destination,FALSE,38.8415898,-77.48918563,0.000013,0.000014,0.000013,,
1990,Origin,TRUE,38.74330971,-76.90744939,0.000013,0.000016,0.000011,,
1990,Destination,TRUE,38.92981982,-77.01881604,0.000013,0.000016,0.000011,,
2124,Origin,FALSE,38.92981982,-76.75363208,0.000013,0.000022,0.000007,,
2124,Destination,FALSE,38.59588956,-77.4153141,0.000013,0.000022,0.000007,,
2229,Origin,FALSE,38.92981982,-76.75363208,0.000013,0.000019,0.000008,,
2229,Destination,FALSE,38.54674951,-76.97678533,0.000013,0.000019,0.000008,,
2322,Origin,FALSE,39.11,-76.75607549,0.000013,0.000018,0.00001,,
2322,Destination,FALSE,38.98900995,-77.41752069,0.000013,0.000018,0.00001,,
2518,Origin,FALSE,38.74963964,-77.01758297,0.000013,0.000016,0.00001,,
2518,Destination,FALSE,38.79244975,-76.90836995,0.000013,0.000016,0.00001,,
132,Origin,TRUE,38.69416966,-76.97928985,0.000012,0.000017,0.000008,,
132,Destination,TRUE,39.11,-77.02003774,0.000012,0.000017,0.000008,,
199,Origin,TRUE,38.89072985,-77.63416,0.000012,0.000016,0.000009,,
199,Destination,TRUE,38.74963964,-77.01758297,0.000012,0.000016,0.000009,,
312,Origin,FALSE,39.11,-77.284,0.000012,0.000018,0.000007,,
312,Destination,FALSE,39.03815,-77.48991559,0.000012,0.000018,0.000007,,
323,Origin,FALSE,38.74963964,-77.284,0.000012,0.000008,0.000015,,
323,Destination,FALSE,38.59588956,-76.83172503,0.000012,0.000008,0.000015,,
346,Origin,FALSE,38.92981982,-76.75363208,0.000012,0.000018,0.000008,,
346,Destination,FALSE,38.8415898,-77.63416,0.000012,0.000018,0.000008,,
1111,Origin,TRUE,38.8415898,-77.56167282,0.000012,0.000017,0.000008,,
1111,Destination,TRUE,38.74963964,-76.75116594,0.000012,0.000017,0.000008,,
1280,Origin,TRUE,38.49760946,-77.63416,0.000012,0.000016,0.000009,,
